,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1993,Sul,PR,,41,,,,2023-03-24,12,11433957.0,2924042,0,46051,0,,,
1994,Sul,PR,,41,,,,2023-03-25,12,11433957.0,2926233,2191,46085,34,,,
1995,Sul,PR,,41,,,,2023-03-26,13,11433957.0,2926233,0,46085,0,,,
1996,Sul,PR,,41,,,,2023-03-27,13,11433957.0,2926233,0,46085,0,,,
1997,Sul,PR,,41,,,,2023-03-28,13,11433957.0,2926233,0,46085,0,,,
1998,Sul,PR,,41,,,,2023-03-29,13,11433957.0,2926233,0,46085,0,,,
1999,Sul,PR,,41,,,,2023-03-30,13,11433957.0,2926233,0,46085,0,,,
2000,Sul,PR,,41,,,,2023-03-31,13,11433957.0,2926233,0,46085,0,,,
2001,Sul,PR,,41,,,,2023-04-01,13,11433957.0,2928174,1941,46094,9,,,
2002,Sul,SC,,42,,,,2023-01-01,1,7164788.0,1956153,0,22583,0,,,
2003,Sul,SC,,42,,,,2023-01-02,1,7164788.0,1957477,1324,22589,6,,,
2004,Sul,SC,,42,,,,2023-01-03,1,7164788.0,1958579,1102,22600,11,,,
2005,Sul,SC,,42,,,,2023-01-04,1,7164788.0,1959822,1243,22607,7,,,
2006,Sul,SC,,42,,,,2023-01-05,1,7164788.0,1960798,976,22611,4,,,
2007,Sul,SC,,42,,,,2023-01-06,1,7164788.0,1961908,1110,22615,4,,,
2008,Sul,SC,,42,,,,2023-01-07,1,7164788.0,1962863,955,22614,-1,,,
2009,Sul,SC,,42,,,,2023-01-08,2,7164788.0,1963089,226,22615,1,,,
2010,Sul,SC,,42,,,,2023-01-09,2,7164788.0,1963210,121,22615,0,,,
2011,Sul,SC,,42,,,,2023-01-10,2,7164788.0,1964189,979,22615,0,,,
2012,Sul,SC,,42,,,,2023-01-11,2,7164788.0,1965136,947,22615,0,,,
2013,Sul,SC,,42,,,,2023-01-12,2,7164788.0,1965955,819,22615,0,,,
2014,Sul,SC,,42,,,,2023-01-13,2,7164788.0,1966970,1015,22615,0,,,
2015,Sul,SC,,42,,,,2023-01-14,2,7164788.0,1967907,937,22615,0,,,
2016,Sul,SC,,42,,,,2023-01-15,3,7164788.0,1968058,151,22615,0,,,
2017,Sul,SC,,42,,,,2023-01-16,3,7164788.0,1968113,55,22615,0,,,
2018,Sul,SC,,42,,,,2023-01-17,3,7164788.0,1968922,809,22615,0,,,
2019,Sul,SC,,42,,,,2023-01-18,3,7164788.0,1969756,834,22615,0,,,
2020,Sul,SC,,42,,,,2023-01-19,3,7164788.0,1970957,1201,22615,0,,,
2021,Sul,SC,,42,,,,2023-01-20,3,7164788.0,1971482,525,22615,0,,,
2022,Sul,SC,,42,,,,2023-01-21,3,7164788.0,1972055,573,22661,46,,,
2023,Sul,SC,,42,,,,2023-01-22,4,7164788.0,1972163,108,22661,0,,,
2024,Sul,SC,,42,,,,2023-01-23,4,7164788.0,1972223,60,22663,2,,,
2025,Sul,SC,,42,,,,2023-01-24,4,7164788.0,1972850,627,22665,2,,,
2026,Sul,SC,,42,,,,2023-01-25,4,7164788.0,1973423,573,22667,2,,,
2027,Sul,SC,,42,,,,2023-01-26,4,7164788.0,1974004,581,22667,0,,,
2028,Sul,SC,,42,,,,2023-01-27,4,7164788.0,1974437,433,22669,2,,,
2029,Sul,SC,,42,,,,2023-01-28,4,7164788.0,1974921,484,22669,0,,,
2030,Sul,SC,,42,,,,2023-01-29,5,7164788.0,1975003,82,22670,1,,,
2031,Sul,SC,,42,,,,2023-01-30,5,7164788.0,1975079,76,22672,2,,,
2032,Sul,SC,,42,,,,2023-01-31,5,7164788.0,1975649,570,22673,1,,,
2033,Sul,SC,,42,,,,2023-02-01,5,7164788.0,1976153,504,22679,6,,,
2034,Sul,SC,,42,,,,2023-02-02,5,7164788.0,1976624,471,22681,2,,,
2035,Sul,SC,,42,,,,2023-02-03,5,7164788.0,1977051,427,22683,2,,,
2036,Sul,SC,,42,,,,2023-02-04,5,7164788.0,1977051,0,22683,0,,,
2037,Sul,SC,,42,,,,2023-02-05,6,7164788.0,1977402,351,22683,0,,,
2038,Sul,SC,,42,,,,2023-02-06,6,7164788.0,1977454,52,22684,1,,,
2039,Sul,SC,,42,,,,2023-02-07,6,7164788.0,1978127,673,22685,1,,,
2040,Sul,SC,,42,,,,2023-02-08,6,7164788.0,1978409,282,22685,0,,,
2041,Sul,SC,,42,,,,2023-02-09,6,7164788.0,1978799,390,22687,2,,,
2042,Sul,SC,,42,,,,2023-02-10,6,7164788.0,1979284,485,22687,0,,,
2043,Sul,SC,,42,,,,2023-02-11,6,7164788.0,1979608,324,22689,2,,,
2044,Sul,SC,,42,,,,2023-02-12,7,7164788.0,1979649,41,22689,0,,,
2045,Sul,SC,,42,,,,2023-02-13,7,7164788.0,1979733,84,22689,0,,,
2046,Sul,SC,,42,,,,2023-02-14,7,7164788.0,1980154,421,22691,2,,,
2047,Sul,SC,,42,,,,2023-02-15,7,7164788.0,1980597,443,22692,1,,,
2048,Sul,SC,,42,,,,2023-02-16,7,7164788.0,1980914,317,22692,0,,,
2049,Sul,SC,,42,,,,2023-02-17,7,7164788.0,1981239,325,22693,1,,,
2050,Sul,SC,,42,,,,2023-02-18,7,7164788.0,1981538,299,22695,2,,,
2051,Sul,SC,,42,,,,2023-02-19,8,7164788.0,1981589,51,22695,0,,,
2052,Sul,SC,,42,,,,2023-02-20,8,7164788.0,1981647,58,22695,0,,,
2053,Sul,SC,,42,,,,2023-02-21,8,7164788.0,1981770,123,22696,1,,,
2054,Sul,SC,,42,,,,2023-02-22,8,7164788.0,1981901,131,22698,2,,,
2055,Sul,SC,,42,,,,2023-02-23,8,7164788.0,1982396,495,22698,0,,,
2056,Sul,SC,,42,,,,2023-02-24,8,7164788.0,1983071,675,22699,1,,,
2057,Sul,SC,,42,,,,2023-02-25,8,7164788.0,1983474,403,22700,1,,,
2058,Sul,SC,,42,,,,2023-02-26,9,7164788.0,1983958,484,22700,0,,,
2059,Sul,SC,,42,,,,2023-02-27,9,7164788.0,1983986,28,22701,1,,,
2060,Sul,SC,,42,,,,2023-02-28,9,7164788.0,1984496,510,22701,0,,,
2061,Sul,SC,,42,,,,2023-03-01,9,7164788.0,1985000,504,22701,0,,,
2062,Sul,SC,,42,,,,2023-03-02,9,7164788.0,1985542,542,22703,2,,,
2063,Sul,SC,,42,,,,2023-03-03,9,7164788.0,1985888,346,22703,0,,,
2064,Sul,SC,,42,,,,2023-03-04,9,7164788.0,1986447,559,22703,0,,,
2065,Sul,SC,,42,,,,2023-03-05,10,7164788.0,1986447,0,22703,0,,,
2066,Sul,SC,,42,,,,2023-03-06,10,7164788.0,1986447,0,22703,0,,,
2067,Sul,SC,,42,,,,2023-03-07,10,7164788.0,1986447,0,22703,0,,,
2068,Sul,SC,,42,,,,2023-03-08,10,7164788.0,1986447,0,22703,0,,,
2069,Sul,SC,,42,,,,2023-03-09,10,7164788.0,1986447,0,22703,0,,,
2070,Sul,SC,,42,,,,2023-03-10,10,7164788.0,1986447,0,22703,0,,,
2071,Sul,SC,,42,,,,2023-03-11,10,7164788.0,1991039,4592,22704,1,,,
2072,Sul,SC,,42,,,,2023-03-12,11,7164788.0,1991039,0,22704,0,,,
2073,Sul,SC,,42,,,,2023-03-13,11,7164788.0,1991039,0,22704,0,,,
2074,Sul,SC,,42,,,,2023-03-14,11,7164788.0,1991039,0,22704,0,,,
2075,Sul,SC,,42,,,,2023-03-15,11,7164788.0,1991039,0,22704,0,,,
2076,Sul,SC,,42,,,,2023-03-16,11,7164788.0,1991039,0,22704,0,,,
2077,Sul,SC,,42,,,,2023-03-17,11,7164788.0,1991039,0,22704,0,,,
2078,Sul,SC,,42,,,,2023-03-18,11,7164788.0,2000593,9554,22708,4,,,
2079,Sul,SC,,42,,,,2023-03-19,12,7164788.0,2000593,0,22708,0,,,
2080,Sul,SC,,42,,,,2023-03-20,12,7164788.0,2000593,0,22708,0,,,
2081,Sul,SC,,42,,,,2023-03-21,12,7164788.0,2000593,0,22708,0,,,
2082,Sul,SC,,42,,,,2023-03-22,12,7164788.0,2000593,0,22708,0,,,
2083,Sul,SC,,42,,,,2023-03-23,12,7164788.0,2000593,0,22708,0,,,
2084,Sul,SC,,42,,,,2023-03-24,12,7164788.0,2000593,0,22708,0,,,
2085,Sul,SC,,42,,,,2023-03-25,12,7164788.0,2004504,3911,22722,14,,,
2086,Sul,SC,,42,,,,2023-03-26,13,7164788.0,2004504,0,22722,0,,,
2087,Sul,SC,,42,,,,2023-03-27,13,7164788.0,2004504,0,22722,0,,,
2088,Sul,SC,,42,,,,2023-03-28,13,7164788.0,2004504,0,22722,0,,,
2089,Sul,SC,,42,,,,2023-03-29,13,7164788.0,2004504,0,22722,0,,,
2090,Sul,SC,,42,,,,2023-03-30,13,7164788.0,2004504,0,22722,0,,,
2091,Sul,SC,,42,,,,2023-03-31,13,7164788.0,2004504,0,22722,0,,,
2092,Sul,SC,,42,,,,2023-04-01,13,7164788.0,2008949,4445,22731,9,,,
2093,Sul,RS,,43,,,,2023-01-01,1,11377239.0,2895571,0,41508,0,,,
2094,Sul,RS,,43,,,,2023-01-02,1,11377239.0,2901027,5456,41517,9,,,
2095,Sul,RS,,43,,,,2023-01-03,1,11377239.0,2905566,4539,41533,16,,,
2096,Sul,RS,,43,,,,2023-01-04,1,11377239.0,2909726,4160,41555,22,,,
2097,Sul,RS,,43,,,,2023-01-05,1,11377239.0,2913615,3889,41581,26,,,
2098,Sul,RS,,43,,,,2023-01-06,1,11377239.0,2917305,3690,41597,16,,,
2099,Sul,RS,,43,,,,2023-01-07,1,11377239.0,2917305,0,41597,0,,,
2100,Sul,RS,,43,,,,2023-01-08,2,11377239.0,2917305,0,41597,0,,,
2101,Sul,RS,,43,,,,2023-01-09,2,11377239.0,2921420,4115,41610,13,,,
2102,Sul,RS,,43,,,,2023-01-10,2,11377239.0,2924412,2992,41610,0,,,
2103,Sul,RS,,43,,,,2023-01-11,2,11377239.0,2926949,2537,41623,13,,,
2104,Sul,RS,,43,,,,2023-01-12,2,11377239.0,2929260,2311,41646,23,,,
2105,Sul,RS,,43,,,,2023-01-13,2,11377239.0,2931576,2316,41664,18,,,
2106,Sul,RS,,43,,,,2023-01-14,2,11377239.0,2931576,0,41664,0,,,
2107,Sul,RS,,43,,,,2023-01-15,3,11377239.0,2931576,0,41664,0,,,
2108,Sul,RS,,43,,,,2023-01-16,3,11377239.0,2933976,2400,41673,9,,,
2109,Sul,RS,,43,,,,2023-01-17,3,11377239.0,2935967,1991,41693,20,,,
2110,Sul,RS,,43,,,,2023-01-18,3,11377239.0,2936772,805,41704,11,,,
2111,Sul,RS,,43,,,,2023-01-19,3,11377239.0,2939187,2415,41709,5,,,
2112,Sul,RS,,43,,,,2023-01-20,3,11377239.0,2940791,1604,41716,7,,,
2113,Sul,RS,,43,,,,2023-01-21,3,11377239.0,2940791,0,41716,0,,,
2114,Sul,RS,,43,,,,2023-01-22,4,11377239.0,2940791,0,41716,0,,,
2115,Sul,RS,,43,,,,2023-01-23,4,11377239.0,2942710,1919,41726,10,,,
2116,Sul,RS,,43,,,,2023-01-24,4,11377239.0,2943884,1174,41727,1,,,
2117,Sul,RS,,43,,,,2023-01-25,4,11377239.0,2945168,1284,41732,5,,,
2118,Sul,RS,,43,,,,2023-01-26,4,11377239.0,2946223,1055,41732,0,,,
2119,Sul,RS,,43,,,,2023-01-27,4,11377239.0,2947133,910,41736,4,,,
2120,Sul,RS,,43,,,,2023-01-28,4,11377239.0,2947133,0,41736,0,,,
2121,Sul,RS,,43,,,,2023-01-29,5,11377239.0,2947133,0,41736,0,,,
2122,Sul,RS,,43,,,,2023-01-30,5,11377239.0,2948226,1093,41743,7,,,
2123,Sul,RS,,43,,,,2023-01-31,5,11377239.0,2949275,1049,41807,64,,,
2124,Sul,RS,,43,,,,2023-02-01,5,11377239.0,2950172,897,41821,14,,,
2125,Sul,RS,,43,,,,2023-02-02,5,11377239.0,2950172,0,41821,0,,,
2126,Sul,RS,,43,,,,2023-02-03,5,11377239.0,2951318,1146,41830,9,,,
2127,Sul,RS,,43,,,,2023-02-04,5,11377239.0,2951318,0,41830,0,,,
2128,Sul,RS,,43,,,,2023-02-05,6,11377239.0,2951318,0,41830,0,,,
2129,Sul,RS,,43,,,,2023-02-06,6,11377239.0,2951964,646,41835,5,,,
2130,Sul,RS,,43,,,,2023-02-07,6,11377239.0,2952704,740,41852,17,,,
2131,Sul,RS,,43,,,,2023-02-08,6,11377239.0,2953098,394,41860,8,,,
2132,Sul,RS,,43,,,,2023-02-09,6,11377239.0,2953628,530,41863,3,,,
2133,Sul,RS,,43,,,,2023-02-10,6,11377239.0,2953628,0,41863,0,,,
2134,Sul,RS,,43,,,,2023-02-11,6,11377239.0,2953628,0,41863,0,,,
2135,Sul,RS,,43,,,,2023-02-12,7,11377239.0,2953628,0,41863,0,,,
2136,Sul,RS,,43,,,,2023-02-13,7,11377239.0,2954738,1110,41876,13,,,
2137,Sul,RS,,43,,,,2023-02-14,7,11377239.0,2955238,500,41897,21,,,
2138,Sul,RS,,43,,,,2023-02-15,7,11377239.0,2955695,457,41896,-1,,,
2139,Sul,RS,,43,,,,2023-02-16,7,11377239.0,2956189,494,41899,3,,,
2140,Sul,RS,,43,,,,2023-02-17,7,11377239.0,2956658,469,41900,1,,,
2141,Sul,RS,,43,,,,2023-02-18,7,11377239.0,2956658,0,41900,0,,,
2142,Sul,RS,,43,,,,2023-02-19,8,11377239.0,2956658,0,41900,0,,,
2143,Sul,RS,,43,,,,2023-02-20,8,11377239.0,2956658,0,41900,0,,,
2144,Sul,RS,,43,,,,2023-02-21,8,11377239.0,2956658,0,41900,0,,,
2145,Sul,RS,,43,,,,2023-02-22,8,11377239.0,2957452,794,41905,5,,,
2146,Sul,RS,,43,,,,2023-02-23,8,11377239.0,2957835,383,41906,1,,,
2147,Sul,RS,,43,,,,2023-02-24,8,11377239.0,2958495,660,41907,1,,,
2148,Sul,RS,,43,,,,2023-02-25,8,11377239.0,2958495,0,41907,0,,,
2149,Sul,RS,,43,,,,2023-02-26,9,11377239.0,2958495,0,41907,0,,,
2150,Sul,RS,,43,,,,2023-02-27,9,11377239.0,2959192,697,41908,1,,,
2151,Sul,RS,,43,,,,2023-02-28,9,11377239.0,2959883,691,41917,9,,,
2152,Sul,RS,,43,,,,2023-03-01,9,11377239.0,2960590,707,41917,0,,,
2153,Sul,RS,,43,,,,2023-03-02,9,11377239.0,2961233,643,41918,1,,,
2154,Sul,RS,,43,,,,2023-03-03,9,11377239.0,2961756,523,41919,1,,,
2155,Sul,RS,,43,,,,2023-03-04,9,11377239.0,2962414,658,41921,2,,,
2156,Sul,RS,,43,,,,2023-03-05,10,11377239.0,2962414,0,41921,0,,,
2157,Sul,RS,,43,,,,2023-03-06,10,11377239.0,2962414,0,41921,0,,,
2158,Sul,RS,,43,,,,2023-03-07,10,11377239.0,2962414,0,41921,0,,,
2159,Sul,RS,,43,,,,2023-03-08,10,11377239.0,2962414,0,41921,0,,,
2160,Sul,RS,,43,,,,2023-03-09,10,11377239.0,2962414,0,41921,0,,,
2161,Sul,RS,,43,,,,2023-03-10,10,11377239.0,2962414,0,41921,0,,,
2162,Sul,RS,,43,,,,2023-03-11,10,11377239.0,2966100,3686,41935,14,,,
2163,Sul,RS,,43,,,,2023-03-12,11,11377239.0,2966100,0,41935,0,,,
2164,Sul,RS,,43,,,,2023-03-13,11,11377239.0,2966100,0,41935,0,,,
2165,Sul,RS,,43,,,,2023-03-14,11,11377239.0,2966100,0,41935,0,,,
2166,Sul,RS,,43,,,,2023-03-15,11,11377239.0,2966100,0,41935,0,,,
2167,Sul,RS,,43,,,,2023-03-16,11,11377239.0,2966100,0,41935,0,,,
2168,Sul,RS,,43,,,,2023-03-17,11,11377239.0,2966100,0,41935,0,,,
2169,Sul,RS,,43,,,,2023-03-18,11,11377239.0,2974090,7990,41945,10,,,
2170,Sul,RS,,43,,,,2023-03-19,12,11377239.0,2974090,0,41945,0,,,
2171,Sul,RS,,43,,,,2023-03-20,12,11377239.0,2974090,0,41945,0,,,
2172,Sul,RS,,43,,,,2023-03-21,12,11377239.0,2974090,0,41945,0,,,
2173,Sul,RS,,43,,,,2023-03-22,12,11377239.0,2974090,0,41945,0,,,
2174,Sul,RS,,43,,,,2023-03-23,12,11377239.0,2974090,0,41945,0,,,
2175,Sul,RS,,43,,,,2023-03-24,12,11377239.0,2974090,0,41945,0,,,
2176,Sul,RS,,43,,,,2023-03-25,12,11377239.0,2982783,8693,41961,16,,,
2177,Sul,RS,,43,,,,2023-03-26,13,11377239.0,2982783,0,41961,0,,,
2178,Sul,RS,,43,,,,2023-03-27,13,11377239.0,2982783,0,41961,0,,,
2179,Sul,RS,,43,,,,2023-03-28,13,11377239.0,2982783,0,41961,0,,,
2180,Sul,RS,,43,,,,2023-03-29,13,11377239.0,2982783,0,41961,0,,,
2181,Sul,RS,,43,,,,2023-03-30,13,11377239.0,2982783,0,41961,0,,,
2182,Sul,RS,,43,,,,2023-03-31,13,11377239.0,2982783,0,41961,0,,,
2183,Sul,RS,,43,,,,2023-04-01,13,11377239.0,2991258,8475,41975,14,,,
2184,Centro-Oeste,MS,,50,,,,2023-01-01,1,2778986.0,593209,0,10903,0,,,
2185,Centro-Oeste,MS,,50,,,,2023-01-02,1,2778986.0,593209,0,10903,0,,,
2186,Centro-Oeste,MS,,50,,,,2023-01-03,1,2778986.0,596398,3189,10924,21,,,
2187,Centro-Oeste,MS,,50,,,,2023-01-04,1,2778986.0,596398,0,10924,0,,,
2188,Centro-Oeste,MS,,50,,,,2023-01-05,1,2778986.0,596398,0,10924,0,,,
2189,Centro-Oeste,MS,,50,,,,2023-01-06,1,2778986.0,596398,0,10924,0,,,
2190,Centro-Oeste,MS,,50,,,,2023-01-07,1,2778986.0,596398,0,10924,0,,,
2191,Centro-Oeste,MS,,50,,,,2023-01-08,2,2778986.0,596398,0,10924,0,,,
2192,Centro-Oeste,MS,,50,,,,2023-01-09,2,2778986.0,596398,0,10924,0,,,
2193,Centro-Oeste,MS,,50,,,,2023-01-10,2,2778986.0,599285,2887,10944,20,,,
2194,Centro-Oeste,MS,,50,,,,2023-01-11,2,2778986.0,599285,0,10944,0,,,
2195,Centro-Oeste,MS,,50,,,,2023-01-12,2,2778986.0,599285,0,10944,0,,,
2196,Centro-Oeste,MS,,50,,,,2023-01-13,2,2778986.0,599285,0,10944,0,,,
2197,Centro-Oeste,MS,,50,,,,2023-01-14,2,2778986.0,599285,0,10944,0,,,
2198,Centro-Oeste,MS,,50,,,,2023-01-15,3,2778986.0,599285,0,10944,0,,,
2199,Centro-Oeste,MS,,50,,,,2023-01-16,3,2778986.0,599285,0,10944,0,,,
2200,Centro-Oeste,MS,,50,,,,2023-01-17,3,2778986.0,601158,1873,10969,25,,,
2201,Centro-Oeste,MS,,50,,,,2023-01-18,3,2778986.0,601158,0,10969,0,,,
2202,Centro-Oeste,MS,,50,,,,2023-01-19,3,2778986.0,601158,0,10969,0,,,
2203,Centro-Oeste,MS,,50,,,,2023-01-20,3,2778986.0,601158,0,10969,0,,,
2204,Centro-Oeste,MS,,50,,,,2023-01-21,3,2778986.0,601158,0,10969,0,,,
2205,Centro-Oeste,MS,,50,,,,2023-01-22,4,2778986.0,601158,0,10969,0,,,
2206,Centro-Oeste,MS,,50,,,,2023-01-23,4,2778986.0,601158,0,10969,0,,,
2207,Centro-Oeste,MS,,50,,,,2023-01-24,4,2778986.0,602144,986,10975,6,,,
2208,Centro-Oeste,MS,,50,,,,2023-01-25,4,2778986.0,602144,0,10975,0,,,
2209,Centro-Oeste,MS,,50,,,,2023-01-26,4,2778986.0,602144,0,10975,0,,,
2210,Centro-Oeste,MS,,50,,,,2023-01-27,4,2778986.0,602144,0,10975,0,,,
2211,Centro-Oeste,MS,,50,,,,2023-01-28,4,2778986.0,602144,0,10975,0,,,
2212,Centro-Oeste,MS,,50,,,,2023-01-29,5,2778986.0,602144,0,10975,0,,,
2213,Centro-Oeste,MS,,50,,,,2023-01-30,5,2778986.0,602144,0,10975,0,,,
2214,Centro-Oeste,MS,,50,,,,2023-01-31,5,2778986.0,603110,966,10982,7,,,
2215,Centro-Oeste,MS,,50,,,,2023-02-01,5,2778986.0,603110,0,10982,0,,,
2216,Centro-Oeste,MS,,50,,,,2023-02-02,5,2778986.0,603110,0,10982,0,,,
2217,Centro-Oeste,MS,,50,,,,2023-02-03,5,2778986.0,603110,0,10982,0,,,
2218,Centro-Oeste,MS,,50,,,,2023-02-04,5,2778986.0,603110,0,10982,0,,,
2219,Centro-Oeste,MS,,50,,,,2023-02-05,6,2778986.0,603110,0,10982,0,,,
2220,Centro-Oeste,MS,,50,,,,2023-02-06,6,2778986.0,603110,0,10982,0,,,
2221,Centro-Oeste,MS,,50,,,,2023-02-07,6,2778986.0,604447,1337,10992,10,,,
2222,Centro-Oeste,MS,,50,,,,2023-02-08,6,2778986.0,604447,0,10992,0,,,
2223,Centro-Oeste,MS,,50,,,,2023-02-09,6,2778986.0,604447,0,10992,0,,,
2224,Centro-Oeste,MS,,50,,,,2023-02-10,6,2778986.0,604447,0,10992,0,,,
2225,Centro-Oeste,MS,,50,,,,2023-02-11,6,2778986.0,604447,0,10992,0,,,
2226,Centro-Oeste,MS,,50,,,,2023-02-12,7,2778986.0,604447,0,10992,0,,,
2227,Centro-Oeste,MS,,50,,,,2023-02-13,7,2778986.0,604447,0,10992,0,,,
2228,Centro-Oeste,MS,,50,,,,2023-02-14,7,2778986.0,605943,1496,10996,4,,,
2229,Centro-Oeste,MS,,50,,,,2023-02-15,7,2778986.0,605943,0,10996,0,,,
2230,Centro-Oeste,MS,,50,,,,2023-02-16,7,2778986.0,605943,0,10996,0,,,
2231,Centro-Oeste,MS,,50,,,,2023-02-17,7,2778986.0,605943,0,10996,0,,,
2232,Centro-Oeste,MS,,50,,,,2023-02-18,7,2778986.0,605943,0,10996,0,,,
2233,Centro-Oeste,MS,,50,,,,2023-02-19,8,2778986.0,605943,0,10996,0,,,
2234,Centro-Oeste,MS,,50,,,,2023-02-20,8,2778986.0,605943,0,10996,0,,,
2235,Centro-Oeste,MS,,50,,,,2023-02-21,8,2778986.0,606906,963,11004,8,,,
2236,Centro-Oeste,MS,,50,,,,2023-02-22,8,2778986.0,606906,0,11004,0,,,
2237,Centro-Oeste,MS,,50,,,,2023-02-23,8,2778986.0,606906,0,11004,0,,,
2238,Centro-Oeste,MS,,50,,,,2023-02-24,8,2778986.0,606906,0,11004,0,,,
2239,Centro-Oeste,MS,,50,,,,2023-02-25,8,2778986.0,606906,0,11004,0,,,
2240,Centro-Oeste,MS,,50,,,,2023-02-26,9,2778986.0,606906,0,11004,0,,,
2241,Centro-Oeste,MS,,50,,,,2023-02-27,9,2778986.0,606906,0,11004,0,,,
2242,Centro-Oeste,MS,,50,,,,2023-02-28,9,2778986.0,607356,450,11010,6,,,
2243,Centro-Oeste,MS,,50,,,,2023-03-01,9,2778986.0,607356,0,11010,0,,,
2244,Centro-Oeste,MS,,50,,,,2023-03-02,9,2778986.0,607356,0,11010,0,,,
2245,Centro-Oeste,MS,,50,,,,2023-03-03,9,2778986.0,607356,0,11010,0,,,
2246,Centro-Oeste,MS,,50,,,,2023-03-04,9,2778986.0,607776,420,11016,6,,,
2247,Centro-Oeste,MS,,50,,,,2023-03-05,10,2778986.0,607776,0,11016,0,,,
2248,Centro-Oeste,MS,,50,,,,2023-03-06,10,2778986.0,607776,0,11016,0,,,
2249,Centro-Oeste,MS,,50,,,,2023-03-07,10,2778986.0,607776,0,11016,0,,,
2250,Centro-Oeste,MS,,50,,,,2023-03-08,10,2778986.0,607776,0,11016,0,,,
2251,Centro-Oeste,MS,,50,,,,2023-03-09,10,2778986.0,607776,0,11016,0,,,
2252,Centro-Oeste,MS,,50,,,,2023-03-10,10,2778986.0,607776,0,11016,0,,,
2253,Centro-Oeste,MS,,50,,,,2023-03-11,10,2778986.0,608307,531,11020,4,,,
2254,Centro-Oeste,MS,,50,,,,2023-03-12,11,2778986.0,608307,0,11020,0,,,
2255,Centro-Oeste,MS,,50,,,,2023-03-13,11,2778986.0,608307,0,11020,0,,,
2256,Centro-Oeste,MS,,50,,,,2023-03-14,11,2778986.0,608307,0,11020,0,,,
2257,Centro-Oeste,MS,,50,,,,2023-03-15,11,2778986.0,608307,0,11020,0,,,
2258,Centro-Oeste,MS,,50,,,,2023-03-16,11,2778986.0,608307,0,11020,0,,,
2259,Centro-Oeste,MS,,50,,,,2023-03-17,11,2778986.0,608307,0,11020,0,,,
2260,Centro-Oeste,MS,,50,,,,2023-03-18,11,2778986.0,608895,588,11023,3,,,
2261,Centro-Oeste,MS,,50,,,,2023-03-19,12,2778986.0,608895,0,11023,0,,,
2262,Centro-Oeste,MS,,50,,,,2023-03-20,12,2778986.0,608895,0,11023,0,,,
2263,Centro-Oeste,MS,,50,,,,2023-03-21,12,2778986.0,608895,0,11023,0,,,
2264,Centro-Oeste,MS,,50,,,,2023-03-22,12,2778986.0,608895,0,11023,0,,,
2265,Centro-Oeste,MS,,50,,,,2023-03-23,12,2778986.0,608895,0,11023,0,,,
2266,Centro-Oeste,MS,,50,,,,2023-03-24,12,2778986.0,608895,0,11023,0,,,
2267,Centro-Oeste,MS,,50,,,,2023-03-25,12,2778986.0,609249,354,11025,2,,,
2268,Centro-Oeste,MS,,50,,,,2023-03-26,13,2778986.0,609249,0,11025,0,,,
2269,Centro-Oeste,MS,,50,,,,2023-03-27,13,2778986.0,609249,0,11025,0,,,
2270,Centro-Oeste,MS,,50,,,,2023-03-28,13,2778986.0,609249,0,11025,0,,,
2271,Centro-Oeste,MS,,50,,,,2023-03-29,13,2778986.0,609249,0,11025,0,,,
2272,Centro-Oeste,MS,,50,,,,2023-03-30,13,2778986.0,609249,0,11025,0,,,
2273,Centro-Oeste,MS,,50,,,,2023-03-31,13,2778986.0,609249,0,11025,0,,,
2274,Centro-Oeste,MS,,50,,,,2023-04-01,13,2778986.0,609785,536,11028,3,,,
2275,Centro-Oeste,MT,,51,,,,2023-01-01,1,3484466.0,859241,0,15015,0,,,
2276,Centro-Oeste,MT,,51,,,,2023-01-02,1,3484466.0,861837,2596,15024,9,,,
2277,Centro-Oeste,MT,,51,,,,2023-01-03,1,3484466.0,863017,1180,15024,0,,,
2278,Centro-Oeste,MT,,51,,,,2023-01-04,1,3484466.0,864290,1273,15025,1,,,
2279,Centro-Oeste,MT,,51,,,,2023-01-05,1,3484466.0,865449,1159,15028,3,,,
2280,Centro-Oeste,MT,,51,,,,2023-01-06,1,3484466.0,866167,718,15033,5,,,
2281,Centro-Oeste,MT,,51,,,,2023-01-07,1,3484466.0,866167,0,15033,0,,,
2282,Centro-Oeste,MT,,51,,,,2023-01-08,2,3484466.0,866167,0,15033,0,,,
2283,Centro-Oeste,MT,,51,,,,2023-01-09,2,3484466.0,866167,0,15033,0,,,
2284,Centro-Oeste,MT,,51,,,,2023-01-10,2,3484466.0,866167,0,15033,0,,,
2285,Centro-Oeste,MT,,51,,,,2023-01-11,2,3484466.0,868951,2784,15047,14,,,
2286,Centro-Oeste,MT,,51,,,,2023-01-12,2,3484466.0,869488,537,15047,0,,,
2287,Centro-Oeste,MT,,51,,,,2023-01-13,2,3484466.0,870049,561,15050,3,,,
2288,Centro-Oeste,MT,,51,,,,2023-01-14,2,3484466.0,870049,0,15050,0,,,
2289,Centro-Oeste,MT,,51,,,,2023-01-15,3,3484466.0,870049,0,15050,0,,,
